2019-09-12	0	3	0	2	11	15	37	42	44	43	53	63	40	47	36	34	35	26	21	19	9	3	2	2
2019-09-13	3	2	1	2	8	25	29	50	36	54	51	53	36	50	28	37	31	18	26	24	12	10	4	2
2019-09-14	0	0	1	1	2	5	7	13	13	11	9	16	7	12	7	6	12	9	12	12	4	1	3	0
2019-09-15	0	0	1	0	1	1	1	6	1	2	5	4	4	6	4	5	1	8	1	4	3	3	1	0
2019-09-16	2	0	0	4	9	17	31	49	36	52	43	42	48	50	43	38	38	31	21	22	9	0	2	2
2019-09-17	3	2	2	3	8	17	39	41	37	47	44	38	51	40	38	29	30	22	18	19	9	4	2	2
2019-09-18	2	3	2	2	5	18	36	45	35	43	36	39	41	38	46	33	38	32	25	20	12	4	0	1
2019-09-19	3	2	1	0	7	22	35	41	32	49	50	48	42	53	49	34	28	24	17	18	8	2	0	3
2019-09-20	2	5	1	3	8	22	45	58	48	54	56	66	62	54	54	41	38	28	22	25	11	1	1	1
2019-09-21	1	1	1	1	4	5	9	7	7	20	22	15	6	11	8	10	15	8	8	13	4	1	1	0
2019-09-22	1	1	1	0	0	1	1	1	3	1	3	5	3	2	5	3	2	3	6	17	0	0	0	0
2019-09-23	0	1	0	3	9	19	33	38	38	39	47	52	43	47	38	35	36	31	20	22	7	3	1	5
2019-09-24	4	1	0	2	6	18	33	45	25	41	49	36	42	40	39	32	39	18	20	12	13	1	2	0
2019-09-25	2	4	0	0	5	18	39	41	41	35	50	53	35	46	26	26	32	29	21	16	6	0	2	1
2019-09-26	4	1	1	0	7	18	41	49	40	27	44	45	43	31	44	35	30	29	23	20	5	5	2	0
2019-09-27	3	1	1	1	10	10	36	43	41	57	47	47	37	33	32	31	36	26	23	25	9	4	2	1
2019-09-28	1	4	5	0	3	8	11	2	7	7	12	12	10	14	12	6	10	9	10	13	3	2	0	0
2019-09-29	0	0	0	5	0	0	1	3	2	1	1	3	0	1	5	0	1	6	2	1	1	23	1	0
2019-09-30	1	0	0	3	5	16	33	47	37	42	44	33	46	37	48	29	34	26	23	22	12	2	1	0
2019-10-01	2	4	0	0	8	18	33	42	33	36	40	40	43	50	53	29	37	25	22	16	14	2	2	2
2019-10-02	1	1	2	2	5	16	31	35	31	38	44	42	33	38	25	32	30	32	18	27	6	5	2	0
2019-10-03	6	1	1	7	4	21	37	55	50	56	51	51	61	50	40	41	40	25	13	19	5	1	0	1
2019-10-04	2	1	3	3	6	18	38	44	31	52	42	32	36	37	34	32	41	21	22	18	11	1	1	4
2019-10-05	0	1	2	1	2	4	8	5	10	11	12	14	15	10	6	16	14	16	12	14	7	2	1	0
2019-10-06	0	0	1	1	0	2	1	1	0	0	3	5	3	3	1	0	3	2	7	1	0	1	1	0
2019-10-07	0	0	1	4	7	19	34	40	41	48	57	49	33	46	37	38	38	32	16	20	6	3	3	3
2019-10-08	2	0	2	1	4	23	31	32	36	46	40	36	44	37	34	27	33	27	23	15	10	1	1	4
2019-10-09	0	1	1	0	8	11	30	37	30	39	49	49	35	47	38	55	34	20	25	22	7	5	0	1
2019-10-10	2	1	2	1	9	15	33	50	41	42	54	42	47	50	39	35	23	24	24	16	11	0	0	2
2019-10-11	2	1	2	2	5	18	29	39	34	46	47	43	30	39	30	33	34	26	20	25	7	9	1	1
2019-10-12	1	4	1	1	6	5	10	6	7	11	16	13	7	12	5	7	11	8	13	8	3	2	2	2
2019-10-13	1	1	1	0	1	0	2	2	2	1	10	15	5	5	9	4	1	4	3	3	0	1	0	1
2019-10-14	0	1	1	4	5	15	30	34	29	37	41	47	36	33	36	35	35	34	28	15	9	4	0	1
2019-10-15	3	2	0	1	4	19	26	46	32	54	51	41	48	44	27	38	27	25	25	14	7	2	0	0
2019-10-16	1	3	0	0	3	15	26	36	41	54	52	40	40	48	46	45	31	18	24	17	7	0	1	0
2019-10-17	1	1	1	2	5	20	27	46	45	39	42	46	51	40	39	35	30	21	19	19	8	0	1	0
2019-10-18	1	1	3	1	4	14	27	32	37	64	58	57	43	47	32	32	27	17	23	20	9	1	0	0
2019-10-19	0	2	5	0	2	7	10	6	10	9	14	12	6	11	9	12	10	9	11	13	2	2	1	0
2019-10-20	1	0	0	1	0	0	1	1	1	1	10	2	10	1	0	0	2	2	0	3	0	1	0	0
2019-10-21	2	2	0	2	4	24	28	30	33	27	31	30	27	49	33	39	33	27	16	21	8	4	1	2
2019-10-22	4	1	0	0	7	17	34	38	37	43	36	51	38	44	39	39	36	25	22	16	6	4	0	4
2019-10-23	2	2	1	3	5	26	44	52	39	41	46	51	45	60	35	35	35	40	21	23	9	7	2	1
2019-10-24	1	1	6	2	5	21	27	42	50	40	38	40	48	45	38	39	37	26	21	18	5	3	1	2
2019-10-25	1	5	1	1	8	16	40	60	52	70	61	37	44	44	39	33	30	30	25	21	7	3	0	0
2019-10-26	0	2	1	0	4	6	10	9	16	9	9	13	14	14	10	6	16	12	15	14	6	1	1	0
2019-10-27	0	0	2	0	2	2	1	0	0	1	9	2	1	4	0	1	8	2	1	0	0	2	1	2
2019-10-28	0	1	2	3	9	36	46	33	46	37	43	34	41	45	47	33	24	23	22	14	1	1	1	2
2019-10-29	0	1	0	3	20	34	42	48	41	39	47	50	41	40	28	33	27	17	21	10	4	2	1	1
2019-10-30	2	1	2	2	16	35	24	32	35	45	34	43	51	45	35	30	25	25	18	7	5	1	4	3
2019-10-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019-11-01	2	1	0	2	1	4	4	0	4	1	4	7	2	4	5	3	2	3	3	1	0	2	0	3
2019-11-02	3	0	1	0	3	5	10	5	8	12	10	15	8	10	11	6	12	7	11	11	5	1	1	0
2019-11-03	0	1	1	0	3	0	2	0	0	0	1	4	1	2	2	1	0	3	3	0	0	1	1	1
2019-11-04	1	0	2	3	3	16	30	42	37	45	53	45	49	56	30	46	34	28	27	20	7	0	1	0
2019-11-05	3	3	0	1	4	18	44	30	41	53	48	55	34	46	34	46	42	24	23	21	7	6	1	0
2019-11-06	2	3	0	0	8	15	40	39	33	37	52	50	40	51	37	41	34	23	19	13	10	2	1	2
2019-11-07	1	3	0	2	4	18	33	42	37	50	49	49	52	46	31	30	29	25	31	18	9	4	3	4
2019-11-08	0	4	3	3	8	13	31	35	34	47	59	60	36	40	41	44	22	32	28	17	11	2	1	1
2019-11-09	5	1	2	2	7	8	11	7	8	13	18	9	11	16	8	14	14	12	9	13	3	0	0	0
2019-11-10	1	0	0	1	2	0	0	2	0	0	0	2	3	4	2	1	3	5	1	3	3	1	1	1
2019-11-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019-11-12	2	0	1	3	6	20	23	32	32	43	46	48	30	33	24	18	6	5	3	1	6	5	0	1
2019-11-13	3	2	4	0	8	18	30	34	32	37	38	43	34	29	45	32	32	25	27	24	6	1	0	0
2019-11-14	1	1	1	1	6	18	29	47	33	43	44	46	45	50	40	46	37	13	24	18	10	5	0	2
2019-11-15	1	5	3	1	9	16	24	52	36	42	45	61	42	38	40	28	27	20	21	21	14	2	2	0
2019-11-16	0	3	1	1	5	6	10	8	11	12	16	12	13	15	8	13	15	12	10	11	3	1	0	0
2019-11-17	1	0	1	2	1	2	4	6	3	0	0	8	3	2	3	3	5	3	5	3	2	1	1	1
2019-11-18	3	0	2	0	10	18	36	32	48	37	40	35	37	34	28	24	17	13	8	5	0	2	1	1
2019-11-19	1	2	2	6	7	15	29	31	40	42	39	48	42	43	32	28	39	22	22	16	11	2	2	4
2019-11-20	2	4	1	4	8	23	33	30	21	48	43	45	44	39	42	34	28	33	21	21	8	6	2	2
2019-11-21	4	1	2	1	5	19	39	43	39	54	48	47	67	47	52	44	37	21	25	18	8	2	1	1
2019-11-22	1	3	3	1	8	12	36	42	39	46	68	50	44	32	41	39	38	17	21	20	7	1	1	2
2019-11-23	0	2	1	0	5	5	13	12	12	10	14	9	11	10	11	9	8	8	11	9	5	0	2	0
2019-11-24	1	0	1	0	3	1	3	5	0	0	2	5	2	3	3	2	3	4	1	3	1	1	1	1
2019-11-25	0	0	0	1	4	15	31	46	46	48	71	54	40	35	35	40	35	23	23	16	7	3	1	1
2019-11-26	2	2	1	1	8	17	38	44	49	55	55	46	46	58	44	43	36	23	16	19	9	3	2	1
2019-11-27	1	4	0	2	6	20	45	29	41	46	47	50	31	43	38	30	27	19	20	12	8	0	0	1
2019-11-28	3	0	2	1	5	15	28	34	47	40	39	40	46	46	28	33	28	20	17	18	13	2	3	2
2019-11-29	2	4	2	1	5	21	38	36	30	49	45	46	53	41	41	35	21	22	20	16	10	10	1	3
2019-11-30	2	4	2	1	3	9	15	7	9	11	13	17	6	12	14	11	13	13	7	10	7	3	2	1
2019-12-01	0	1	1	0	1	2	0	0	1	0	3	5	4	3	4	3	5	2	2	5	1	2	1	0
2019-12-02	1	1	0	3	11	19	37	42	24	36	36	42	36	40	37	38	29	22	24	17	7	1	0	3
2019-12-03	2	3	1	2	6	15	32	33	46	42	39	32	33	39	40	35	41	21	18	19	9	3	3	2
2019-12-04	4	2	0	3	10	18	28	33	39	47	34	45	34	44	41	40	21	27	23	13	2	3	1	2
2019-12-05	5	3	1	2	6	23	38	47	51	60	46	58	45	41	49	30	27	25	22	20	13	5	6	2
2019-12-06	3	3	2	3	6	17	31	34	39	47	49	41	35	33	21	33	25	19	20	22	6	3	2	1
2019-12-07	2	1	2	0	4	5	9	11	5	14	13	11	10	9	9	9	13	9	12	9	2	0	0	0
2019-12-08	0	0	1	1	2	1	3	1	2	3	2	2	0	1	2	2	1	2	0	3	2	1	2	0
2019-12-09	0	2	0	1	7	19	32	24	35	38	36	44	31	36	37	27	27	19	16	23	9	2	2	0
2019-12-10	2	2	0	5	8	19	29	31	35	45	40	57	41	30	31	39	30	21	17	21	7	0	3	1
2019-12-11	2	1	1	0	8	21	32	22	38	29	37	38	39	36	24	29	22	26	21	20	9	1	1	2
2019-12-12	2	1	2	2	8	19	33	40	41	41	30	42	33	42	37	30	34	30	22	20	12	1	2	0
2019-12-13	3	2	3	6	7	17	32	38	52	39	43	53	40	36	19	23	12	21	13	17	9	3	0	2
2019-12-14	1	2	1	1	4	3	27	7	11	10	12	11	11	11	6	8	9	8	9	12	3	1	1	0
2019-12-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019-12-16	0	0	1	3	6	18	33	34	26	34	32	38	31	35	38	29	22	19	21	15	9	2	1	2
2019-12-17	2	2	1	3	4	18	41	39	31	42	44	59	37	41	44	44	32	24	18	20	22	0	1	1
2019-12-18	1	2	2	3	5	21	38	32	30	44	44	50	38	42	36	32	20	29	23	19	11	1	5	0
2019-12-19	2	3	0	3	3	17	27	45	35	54	47	57	37	44	34	42	21	20	29	21	10	6	3	3
2019-12-20	1	2	0	3	4	16	32	33	23	35	32	40	35	29	28	28	26	17	14	23	10	1	3	5
2019-12-21	0	0	2	1	4	9	10	9	8	8	17	12	9	15	11	11	9	10	9	12	2	0	0	0
2019-12-22	0	0	0	2	2	1	2	1	0	4	0	2	1	2	1	0	1	2	0	2	1	2	1	0
2019-12-23	0	2	0	2	5	15	16	34	21	25	29	30	21	28	17	16	17	14	19	14	9	1	0	1
2019-12-24	1	0	1	2	9	17	16	17	26	19	31	19	21	29	13	10	9	16	13	14	2	0	0	0
2019-12-25	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	1	1	2	0	1	0	1	0	1
2019-12-26	1	3	1	1	1	1	1	5	2	5	5	8	4	1	2	3	3	3	1	1	0	0	1	1
2019-12-27	2	2	0	1	5	12	15	23	24	23	32	21	21	26	18	12	12	15	15	15	6	1	1	0
2019-12-28	0	1	2	3	3	7	9	5	5	9	20	10	6	14	9	13	7	11	12	11	4	1	0	1
2019-12-29	0	1	0	2	2	3	2	2	2	1	1	4	3	4	4	5	2	5	2	2	1	0	0	0
2019-12-30	0	1	0	3	6	15	14	20	18	23	27	19	23	26	20	18	11	15	12	18	6	3	1	2
2019-12-31	1	0	2	2	6	12	13	22	21	25	26	19	16	22	8	10	9	13	13	14	7	1	2	0
2020-01-01	1	0	0	1	2	1	0	1	2	0	0	3	0	2	1	1	0	2	0	0	3	1	0	1
2020-01-02	1	0	2	0	4	13	20	18	16	12	16	22	21	28	22	11	17	10	15	16	9	0	1	4
2020-01-03	0	2	1	1	10	12	25	31	21	23	34	29	15	26	24	11	12	15	15	16	13	1	1	1
2020-01-04	1	1	1	0	4	7	9	8	5	10	12	8	6	14	5	12	10	10	7	10	4	1	0	0
2020-01-05	0	0	0	1	0	0	2	0	2	0	1	4	3	2	2	2	2	3	0	3	0	1	1	0
2020-01-06	1	1	0	3	5	15	24	29	26	38	37	33	26	30	19	28	23	25	20	17	9	4	4	2
2020-01-07	1	1	1	1	7	15	26	24	26	34	37	35	35	29	28	24	26	20	16	18	8	1	1	2
2020-01-08	1	3	1	2	11	16	33	32	31	40	35	34	19	30	24	32	27	21	18	15	6	4	2	2
2020-01-09	0	1	2	4	6	15	30	26	25	29	37	42	29	24	20	28	23	13	20	14	7	3	0	2
2020-01-10	0	2	2	3	4	15	28	32	21	36	33	43	24	23	40	36	25	16	20	18	7	0	2	3
2020-01-11	0	1	1	3	3	8	10	5	11	10	16	15	11	14	10	10	7	10	6	12	3	1	1	0
2020-01-12	1	0	2	0	2	4	1	0	1	1	0	2	1	7	1	0	0	4	0	3	1	0	3	0
2020-01-13	1	0	1	4	9	21	33	29	32	44	49	42	39	47	38	31	29	25	15	14	7	0	3	2
2020-01-14	2	3	1	4	4	14	26	40	23	44	53	40	41	39	38	31	34	22	23	15	8	2	2	3
2020-01-15	2	2	1	4	9	15	30	37	32	51	42	62	33	36	36	37	27	25	23	16	7	2	0	2
2020-01-16	1	1	3	5	6	17	45	26	42	38	39	46	57	44	39	35	28	20	20	16	9	2	2	3
2020-01-17	2	1	2	1	7	18	36	33	45	52	47	33	29	36	33	38	26	23	17	17	7	0	2	1
2020-01-18	1	3	3	3	5	7	10	9	9	14	14	11	6	13	9	9	8	11	9	14	3	3	0	0
2020-01-19	1	1	1	1	2	2	0	1	2	1	1	3	1	4	3	0	2	3	2	3	4	1	1	1
2020-01-20	1	1	2	5	6	15	33	29	31	32	38	36	30	23	28	34	31	23	29	20	10	4	1	1
2020-01-21	1	3	2	4	6	18	33	36	35	48	42	32	35	31	39	36	27	24	18	24	12	2	2	3
2020-01-22	1	3	1	6	7	16	28	28	36	34	34	45	40	35	39	45	27	34	27	24	9	3	1	2
2020-01-23	1	4	0	4	9	17	33	30	35	37	49	49	57	45	37	33	31	24	18	23	12	0	2	2
2020-01-24	2	4	3	2	3	19	32	46	40	46	55	49	35	35	35	41	34	20	18	18	8	0	1	0
2020-01-25	3	2	1	3	5	5	11	8	12	16	21	11	5	8	11	9	12	11	7	9	5	1	2	1
2020-01-26	2	1	1	0	2	2	1	1	0	1	1	5	4	1	1	2	1	6	3	4	0	2	1	1
2020-01-27	0	1	0	3	6	18	35	26	32	32	37	37	32	35	30	32	19	22	17	16	10	0	0	1
2020-01-28	1	3	0	3	3	12	24	37	26	28	33	41	36	42	32	31	28	22	21	16	9	3	1	1
2020-01-29	0	0	2	2	7	15	26	32	22	39	37	46	39	41	29	35	31	23	23	17	8	1	1	0
2020-01-30	2	2	0	2	8	16	29	37	28	41	39	36	36	31	25	32	26	24	16	14	6	4	1	2
2020-01-31	1	2	4	1	7	15	35	27	33	44	43	44	30	27	27	31	22	24	19	17	8	1	2	2
2020-02-01	0	2	1	2	3	9	9	3	8	8	26	9	10	13	10	9	10	8	20	11	4	2	1	1
2020-02-02	0	1	1	0	2	0	1	1	0	0	2	4	0	1	4	2	1	2	1	3	0	0	0	0
2020-02-03	0	0	1	2	7	16	33	41	37	40	50	34	36	39	35	41	41	25	17	13	9	0	0	1
2020-02-04	1	2	0	8	4	18	38	36	30	45	41	44	39	36	35	38	30	20	15	17	5	4	1	2
2020-02-05	2	2	1	3	7	20	27	30	40	44	37	40	46	39	35	34	30	30	25	21	11	4	0	4
2020-02-06	1	3	2	3	7	21	30	44	44	48	52	42	51	53	41	40	37	32	17	17	8	2	1	2
2020-02-07	2	3	2	4	3	17	33	41	55	54	60	55	38	43	43	38	36	25	19	16	11	3	3	1
2020-02-08	2	0	1	2	8	6	10	5	10	10	16	13	12	12	13	8	11	12	11	11	4	1	0	1
2020-02-09	0	0	1	0	0	2	3	0	0	0	0	2	2	3	3	2	2	4	1	2	0	0	1	0
2020-02-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-02-11	3	4	1	1	6	16	29	35	41	42	54	52	47	37	27	47	34	20	19	17	8	3	1	1
2020-02-12	1	1	3	4	8	14	26	27	43	48	49	44	36	36	39	40	33	26	22	19	12	0	2	2
2020-02-13	1	0	0	1	6	23	31	40	38	54	52	51	28	19	34	32	28	21	16	17	7	3	0	2
2020-02-14	0	2	1	2	6	13	31	40	42	50	46	58	46	47	37	33	30	21	18	16	10	1	0	0
2020-02-15	1	1	0	2	5	6	12	6	10	10	13	12	8	13	5	10	10	11	8	11	2	2	0	1
2020-02-16	0	0	1	1	1	0	2	1	0	2	0	3	0	3	4	0	0	5	0	3	0	0	2	0
2020-02-17	0	0	0	0	4	13	33	37	38	35	44	45	38	50	38	38	46	26	21	20	11	1	1	1
2020-02-18	1	3	0	1	5	13	25	36	41	41	46	43	35	34	33	38	26	26	19	17	10	2	0	0
2020-02-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-02-20	0	3	0	2	6	12	28	46	37	48	52	34	37	47	33	35	38	21	18	19	8	1	2	1
2020-02-21	2	1	0	4	6	15	30	31	33	56	51	36	30	25	35	36	27	26	20	20	14	3	2	2
2020-02-22	1	0	2	2	5	7	9	6	12	13	12	13	6	12	10	10	9	10	9	11	4	0	2	0
2020-02-23	0	0	1	2	1	0	3	2	0	0	0	3	2	1	1	0	1	1	1	2	0	2	1	0
2020-02-24	0	0	0	2	8	12	26	27	23	33	28	36	27	62	53	44	32	20	16	18	8	2	3	2
2020-02-25	0	2	0	1	4	12	27	25	32	35	38	44	33	41	29	23	38	20	17	12	9	5	2	2
2020-02-26	1	3	2	4	13	18	26	31	32	31	32	36	36	42	42	39	24	24	20	26	9	3	3	2
2020-02-27	1	1	2	1	7	23	22	27	23	40	41	27	28	32	18	22	24	16	16	17	15	3	1	1
2020-02-28	6	5	2	2	7	16	20	30	25	37	46	45	32	32	29	33	25	20	20	15	8	1	4	0
2020-02-29	0	1	2	1	3	8	9	6	11	13	14	12	17	11	8	15	11	16	6	11	2	0	0	0
2020-03-01	0	1	1	0	2	3	2	0	0	1	1	5	0	4	1	1	1	3	2	1	2	0	5	1
2020-03-02	1	0	0	2	3	16	32	32	38	44	37	39	55	72	67	60	81	41	25	12	10	3	1	1
2020-03-03	1	2	0	1	8	17	34	43	43	34	32	48	37	36	43	35	38	19	13	18	7	3	0	1
2020-03-04	0	1	1	3	4	15	34	32	33	24	42	49	47	33	42	28	40	29	19	21	6	4	0	1
2020-03-05	0	1	1	0	9	23	29	33	33	40	38	49	33	42	38	36	34	27	23	20	6	3	2	0
2020-03-06	3	0	2	5	7	17	26	42	38	59	64	43	38	38	32	31	37	21	19	17	8	2	0	1
2020-03-07	1	1	1	1	5	8	11	7	13	16	18	14	5	13	14	10	15	10	8	11	5	0	0	0
2020-03-08	1	0	0	2	1	0	3	1	2	1	1	2	0	1	1	0	4	2	1	1	9	1	0	0
2020-03-09	1	1	1	1	9	20	39	33	34	32	42	30	35	37	28	27	34	26	30	15	11	0	1	4
2020-03-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-03-11	2	3	0	1	3	21	28	34	34	55	41	44	28	45	24	28	31	25	15	14	8	1	0	3
2020-03-12	3	2	0	0	9	23	27	32	34	39	50	48	39	37	35	43	35	20	23	23	11	2	2	0
2020-03-13	1	3	2	2	7	18	35	33	35	47	52	52	35	37	25	31	40	30	24	23	12	6	1	3
2020-03-14	1	3	1	1	4	9	11	8	11	15	21	15	16	20	16	21	14	10	7	11	3	0	0	1
2020-03-15	0	0	0	0	0	2	3	3	2	1	1	3	2	3	1	3	3	3	1	2	0	3	0	0
2020-03-16	0	0	2	1	7	22	30	23	28	41	37	42	30	35	28	36	31	26	18	23	10	2	3	1
2020-03-17	2	3	1	0	8	15	31	39	39	38	46	45	42	43	26	31	32	29	29	22	11	1	3	2
2020-03-18	0	2	0	3	7	25	28	27	29	32	54	36	31	30	31	33	26	23	19	23	7	1	2	2
2020-03-19	0	0	3	4	14	14	31	29	23	37	42	27	22	36	27	22	23	25	16	20	9	2	2	1
2020-03-20	1	1	1	1	5	14	25	34	49	40	40	34	21	30	23	27	23	19	21	17	12	1	0	0
2020-03-21	0	1	3	1	3	4	6	6	12	12	6	7	4	11	8	8	7	9	8	14	2	1	0	1
2020-03-22	2	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1
2020-03-23	0	0	2	3	6	18	16	21	16	21	28	23	24	24	19	12	15	19	18	19	10	4	0	2
2020-03-24	0	3	0	0	3	14	15	25	24	22	33	37	22	23	19	15	17	21	18	17	6	5	1	2
2020-03-25	0	3	0	1	5	16	17	23	21	21	27	24	24	20	17	21	14	20	15	15	11	1	0	0
2020-03-26	1	3	1	1	3	12	16	29	15	20	23	25	20	27	15	22	21	19	15	13	8	0	1	1
2020-03-27	0	2	0	1	4	11	18	21	23	36	28	19	21	26	17	12	15	20	18	15	15	4	2	2
2020-03-28	1	2	0	0	4	5	7	3	7	10	11	12	6	8	9	9	14	10	6	10	2	1	1	1
2020-03-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-03-30	1	1	1	2	5	13	16	23	20	21	12	19	22	22	26	22	27	18	18	17	7	2	3	1
2020-03-31	1	2	2	0	4	12	15	25	17	20	17	26	24	21	20	22	20	21	13	16	8	2	0	3
2020-04-01	0	1	1	2	3	13	14	21	13	22	17	15	17	23	16	11	11	19	14	15	7	1	1	2
2020-04-02	1	3	2	1	5	15	20	24	14	22	24	12	15	24	15	19	18	19	13	14	8	2	0	2
2020-04-03	1	1	3	0	4	9	20	18	23	24	24	24	24	21	18	25	17	14	16	14	9	2	1	3
2020-04-04	1	2	2	2	3	5	4	5	9	13	12	9	4	9	7	6	12	8	11	7	2	0	0	0
2020-04-05	0	0	0	1	0	1	1	1	1	0	0	0	0	0	1	0	0	0	1	2	0	1	0	0
2020-04-06	0	0	1	0	6	15	15	21	16	16	16	16	13	21	15	14	18	21	10	15	7	5	4	0
2020-04-07	0	2	1	0	2	11	18	20	17	18	28	22	18	22	19	13	12	20	15	15	13	2	0	0
2020-04-08	2	2	0	0	4	15	22	27	19	23	22	20	14	17	13	18	11	17	19	16	9	1	1	0
2020-04-09	0	2	1	0	3	12	13	22	19	17	20	17	23	14	13	16	11	18	16	13	10	0	2	0
2020-04-10	1	2	0	0	5	11	12	18	17	13	23	20	14	20	24	23	15	17	19	18	6	1	2	2
2020-04-11	0	0	2	0	2	5	6	4	6	7	6	7	4	8	7	6	7	6	10	9	3	0	1	0
2020-04-12	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
2020-04-13	0	0	0	1	1	0	0	0	3	0	0	0	0	1	0	2	2	1	0	2	0	1	0	0
2020-04-14	1	1	3	0	6	13	20	21	8	13	21	34	17	26	23	23	20	18	15	17	10	1	0	1
2020-04-15	0	3	1	1	6	13	19	23	16	27	20	20	22	25	32	19	21	20	18	21	8	1	0	0
2020-04-16	1	1	0	1	3	13	19	25	21	25	28	26	19	30	19	18	17	22	20	16	10	2	0	0
2020-04-17	0	2	2	0	2	13	18	20	15	21	23	26	21	29	21	22	15	21	17	16	8	1	1	2
2020-04-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
